date,region,commodity,price,exchange_rate,rainfall_proxy,holiday_flag,shock_flag
2020-11-08,Adama,Teff,2636.4414702994923,52.01725321327175,73.01445438034044,0,0
2020-11-08,Addis Ababa,Teff,3060.469098534332,52.051371219801766,78.47484255044704,0,0
2020-11-15,Adama,Teff,2632.8895510468997,52.209303638070736,68.92477530583488,0,0
2020-11-15,Addis Ababa,Teff,3136.008458329481,52.07490553647797,75.98552429900778,0,0
2020-11-22,Adama,Teff,2626.502490024335,52.30644519370938,52.8209399739701,0,0
2020-11-22,Addis Ababa,Teff,3002.0990032235013,52.039189780836345,67.40116918266244,0,0
2020-11-29,Adama,Teff,2745.3041894720373,52.51119571384238,44.202570643403426,0,0
2020-11-29,Addis Ababa,Teff,3035.7000247046044,52.06684350230376,49.86605310168973,0,0
2020-12-06,Adama,Teff,2685.8162073824933,52.522425557848784,35.15577403400715,0,0
2020-12-06,Addis Ababa,Teff,2977.3768883827665,52.10956061103808,46.016037184586466,0,0
2020-12-13,Adama,Teff,2622.0808808844236,52.55473083509938,42.51214007645829,0,0
2020-12-13,Addis Ababa,Teff,3042.8199397161734,52.114909115831374,39.446541486439656,0,0
2020-12-20,Adama,Teff,2718.7079889382494,52.970639955294594,0.0,0,1
2020-12-20,Addis Ababa,Teff,3390.3005555250465,52.67791660969147,16.890772835271967,0,1
2020-12-27,Adama,Teff,2990.686272255775,53.46899766568732,19.425174834891827,0,1
2020-12-27,Addis Ababa,Teff,2868.6721569287583,53.18373748153607,12.468065216370723,0,1
2021-01-03,Adama,Teff,2619.6302165817115,54.101385146066036,43.06919231553471,0,1
2021-01-03,Addis Ababa,Teff,3501.7063636476832,53.58783667189339,10.532016332654639,0,1
2021-01-10,Adama,Teff,3162.300020148434,54.66045062913527,0.0,0,1
2021-01-10,Addis Ababa,Teff,4065.6565223200123,54.139341440524,15.89356675096419,0,1
2021-01-17,Adama,Teff,3361.762728551052,55.261302711613126,12.879145815965714,0,1
2021-01-17,Addis Ababa,Teff,3487.1246906085626,54.66257105634164,9.13527075840276,0,1
2021-01-24,Adama,Teff,3216.4441568396205,55.74459090358144,0.0,0,1
2021-01-24,Addis Ababa,Teff,3493.224914415004,55.11403470155873,0.0,0,1
2021-01-31,Adama,Teff,3320.8423976006984,56.28641615906004,18.72230262308583,0,1
2021-01-31,Addis Ababa,Teff,3499.526569416315,55.57258152101974,35.34454662556311,0,1
2021-02-07,Adama,Teff,3348.749256876038,56.80552606586203,0.0,0,1
2021-02-07,Addis Ababa,Teff,3702.6655143253506,56.001051150093744,0.0,0,1
2021-02-14,Adama,Teff,3510.96313775408,57.45503944041377,0.0,0,1
2021-02-14,Addis Ababa,Teff,4046.2516456816206,56.73995474583299,0.0,0,1
2021-02-21,Adama,Teff,3599.321908535747,57.94550988717508,13.192955657110373,0,1
2021-02-21,Addis Ababa,Teff,3856.2980558516433,57.03744048716723,29.64577982096189,0,1
2021-02-28,Adama,Teff,3727.78909818102,58.46306447016413,23.02126010573504,0,1
2021-02-28,Addis Ababa,Teff,4293.8892057592,57.46025857939156,3.9760154884611314,0,1
2021-03-07,Adama,Teff,3592.9271705437814,58.97636143757882,16.457535617448762,0,1
2021-03-07,Addis Ababa,Teff,4126.732856504231,58.13680400341967,14.239415165639624,0,1
2021-03-14,Adama,Teff,4043.5761654200514,59.42378089884752,42.95757417042336,1,1
2021-03-14,Addis Ababa,Teff,4521.899808960676,58.67453362996571,6.118615421525043,0,1
2021-03-21,Adama,Teff,3603.251977674229,60.03178779887973,0.4800878072515431,0,1
2021-03-21,Addis Ababa,Teff,4242.281508428614,59.30122474488437,11.106214924595644,0,1
2021-03-28,Adama,Teff,4207.42741112195,60.48158237644447,3.9632054037449436,0,1
2021-03-28,Addis Ababa,Teff,4336.028772911622,59.79928053079442,43.602586175239594,0,1
2021-04-04,Adama,Teff,4429.571727403266,60.866886513571124,62.263168475182425,0,1
2021-04-04,Addis Ababa,Teff,4331.262903394391,60.46252166118758,23.180873987601334,0,1
2021-04-11,Adama,Teff,4271.847074899749,61.297695706583,31.710933946324406,0,1
2021-04-11,Addis Ababa,Teff,5193.427593540886,60.96837255141826,41.161538140761934,0,1
2021-04-18,Adama,Teff,4658.2306079089685,61.67254176416395,49.11276917210352,1,1
2021-04-18,Addis Ababa,Teff,4749.271741167054,61.48827852097561,58.28590933013133,0,1
2021-04-25,Adama,Teff,4266.842665077874,62.19950869990366,54.54258676980634,0,1
2021-04-25,Addis Ababa,Teff,5206.157589091217,61.79854082272675,56.821885720545154,0,1
2021-05-02,Adama,Teff,4692.413022380127,62.76378097589041,68.92660320206744,0,1
2021-05-02,Addis Ababa,Teff,5273.278760133452,62.28336231322319,49.08386491675318,0,1
2021-05-09,Adama,Teff,4559.096083307093,63.16070922561026,62.66603821636816,0,1
2021-05-09,Addis Ababa,Teff,5131.574393116513,62.87186135994186,63.933098686871595,0,1
2021-05-16,Adama,Teff,4355.72797368532,63.65669343054583,65.56546865658649,0,1
2021-05-16,Addis Ababa,Teff,5368.165814975011,63.461821347485184,50.60724210789667,0,1
2021-05-23,Adama,Teff,4879.41821432715,64.09323292701649,60.891299520140166,0,1
2021-05-23,Addis Ababa,Teff,5296.161761310373,64.0169950485317,71.16266507906272,0,1
2021-05-30,Adama,Teff,4323.482237594928,64.54800229509158,52.690252567269454,0,1
2021-05-30,Addis Ababa,Teff,5436.720317194998,64.5717047866487,30.028660985238396,0,1
2021-06-06,Adama,Teff,5006.124716968333,65.08521543420089,29.88901966897364,0,1
2021-06-06,Addis Ababa,Teff,5684.42230147563,65.03091325137157,50.38234397285118,0,1
2021-06-13,Adama,Teff,4762.926990691821,65.58485518029184,49.14598054824156,0,1
2021-06-13,Addis Ababa,Teff,5716.591043161149,65.59910854850106,49.690832840811886,0,1
2021-06-20,Adama,Teff,5126.846434742657,65.99722331349442,67.14293519212126,0,1
2021-06-20,Addis Ababa,Teff,6085.182658270839,66.29034031248506,49.45445595294062,0,1
2021-06-27,Adama,Teff,5157.190358631959,66.39706131250493,35.055758727150234,0,1
2021-06-27,Addis Ababa,Teff,6108.131104964547,66.90615139983507,12.212874200342846,0,1
2021-07-04,Adama,Teff,5251.492619129439,66.84771503086853,60.19790747172616,0,1
2021-07-04,Addis Ababa,Teff,6079.452432386012,67.33623674202587,42.59440682476565,0,1
2021-07-11,Adama,Teff,5270.190559935119,67.35367806786054,31.375452928393347,0,1
2021-07-11,Addis Ababa,Teff,6205.460249132911,67.75368702234663,0.0,0,1
2021-07-18,Adama,Teff,5713.711000045819,67.79573174045353,31.83625020425189,0,1
2021-07-18,Addis Ababa,Teff,6382.315735328804,68.21035668165636,27.556872314182407,0,1
2021-07-25,Adama,Teff,5515.985327942139,68.50325782771606,17.545340901277974,0,1
2021-07-25,Addis Ababa,Teff,6203.685514519523,68.56554824750663,24.213978447263926,0,1
2021-08-01,Adama,Teff,5650.765110459851,68.90010020302904,36.89625657704032,0,1
2021-08-01,Addis Ababa,Teff,6888.512367917777,68.86184065400941,0.08013621077503785,0,1
2021-08-08,Adama,Teff,5982.876183614825,69.57285452003912,15.929735861689633,0,1
2021-08-08,Addis Ababa,Teff,6508.831581649263,69.39411251004323,2.114574012826429,0,1
2021-08-15,Adama,Teff,6040.87921876815,70.02262894841971,3.943041165077867,0,1
2021-08-15,Addis Ababa,Teff,6682.087333306308,69.74955151279602,11.163186706172446,0,1
2021-08-22,Adama,Teff,6389.473821539648,70.47431030218976,17.523766776083306,0,1
2021-08-22,Addis Ababa,Teff,6976.3170188876575,70.27196076097707,0.0,0,1
2021-08-29,Adama,Teff,6496.188579185302,70.81812961605021,0.0,0,1
2021-08-29,Addis Ababa,Teff,7116.3933865485105,70.9995368907338,1.5581394969845919,0,1
2021-09-05,Adama,Teff,6463.343305442959,71.30086688605613,0.0,0,1
2021-09-05,Addis Ababa,Teff,7264.8148010105415,71.58676895440585,0.0,0,1
2021-09-12,Adama,Teff,6077.3457254430205,71.85415287533748,11.319508238657574,0,1
2021-09-12,Addis Ababa,Teff,7016.719894491527,72.07099655858045,34.38170906072136,0,1
2021-09-19,Adama,Teff,6497.005569918752,72.40355589396574,24.635987008616503,0,1
2021-09-19,Addis Ababa,Teff,7672.45908718849,72.60517215615816,19.47294067570221,0,1
2021-09-26,Adama,Teff,6455.19234842639,72.93593590672634,0.0,0,1
2021-09-26,Addis Ababa,Teff,7663.711461648118,73.17936845781111,21.726740169640472,0,1
2021-10-03,Adama,Teff,6061.957261058668,73.51310577779118,0.0,0,1
2021-10-03,Addis Ababa,Teff,7367.929633944128,73.79731246988324,22.35865962824776,0,1
2021-10-10,Adama,Teff,6599.043446831686,74.05053378334891,34.19451684342465,0,1
2021-10-10,Addis Ababa,Teff,7685.2029900674725,74.32487598567198,0.0,0,1
2021-10-17,Adama,Teff,6717.2058042080225,74.50376366321773,34.70018702006764,0,1
2021-10-17,Addis Ababa,Teff,7693.789810893055,74.8254003556438,0.0,0,1
2021-10-24,Adama,Teff,6817.322545499063,74.79424791094972,27.810122090461213,0,1
2021-10-24,Addis Ababa,Teff,7922.634550752523,75.18854134408961,21.76294870146032,0,1
2021-10-31,Adama,Teff,7084.17176573921,75.44432389001315,30.607559651185184,0,1
2021-10-31,Addis Ababa,Teff,7842.90743129208,75.72177274528758,50.40301850154559,0,1
2021-11-07,Adama,Teff,7597.269163939116,76.06657398150185,35.06966584847898,1,1
2021-11-07,Addis Ababa,Teff,8329.037507603725,76.23877003557831,63.56672749743471,0,1
2021-11-14,Adama,Teff,7064.0480281335185,76.69644783189622,44.34913380101231,0,1
2021-11-14,Addis Ababa,Teff,8480.419188449912,76.80330763053682,61.09067065301207,0,1
2021-11-21,Adama,Teff,7179.990941191032,77.19272560824524,47.513660865769396,0,1
2021-11-21,Addis Ababa,Teff,8629.863208339726,77.13022032016026,35.9850566933425,0,1
2021-11-28,Adama,Teff,7464.942500819592,77.73756463760682,38.885889157231176,0,1
2021-11-28,Addis Ababa,Teff,8448.960514975226,77.78045602536986,67.70116552890546,0,1
2021-12-05,Adama,Teff,7196.152980515603,77.46793909978746,99.11214729536131,0,0
2021-12-05,Addis Ababa,Teff,8491.655007849125,77.79898419950636,111.9334179920943,0,0
2021-12-12,Adama,Teff,7204.868150716529,77.55236591573839,102.82492612188955,0,0
2021-12-12,Addis Ababa,Teff,8417.459902274346,77.61223998950237,95.97717482283791,0,0
2021-12-19,Adama,Teff,7232.738614233222,77.59410920305636,119.12995854580132,0,0
2021-12-19,Addis Ababa,Teff,8436.906641940934,77.52211479901766,86.94495000208494,0,0
2021-12-26,Adama,Teff,7290.957872914883,77.64487127860147,119.22940740275186,0,0
2021-12-26,Addis Ababa,Teff,8421.123424268808,77.44354219438411,106.66901504704883,0,0
2022-01-02,Adama,Teff,7123.226212397117,77.55057078732843,108.31006475946582,0,0
2022-01-02,Addis Ababa,Teff,8353.40580543694,77.32013330746085,91.1371855201376,0,0
2022-01-09,Adama,Teff,7275.963166903116,77.54533278298199,94.79906512356455,0,0
2022-01-09,Addis Ababa,Teff,8388.67484910915,77.2701607566616,92.40752195704576,0,0
2022-01-16,Adama,Teff,7216.206528191321,77.66174149981082,90.09340416043892,0,0
2022-01-16,Addis Ababa,Teff,8400.126504369731,77.21651953943584,84.43478064839083,0,0
2022-01-23,Adama,Teff,7099.38244427449,77.74528119303231,83.5652557292969,0,0
2022-01-23,Addis Ababa,Teff,8455.39663383254,77.08500043321598,72.39295431250785,0,0
2022-01-30,Adama,Teff,6996.301134878494,77.76683909779045,70.31828911746243,0,0
2022-01-30,Addis Ababa,Teff,8715.966906835853,77.00620684863632,85.51220171775984,1,0
2022-02-06,Adama,Teff,7034.278811635754,77.94209527933941,43.06192663389131,0,0
2022-02-06,Addis Ababa,Teff,8189.744032689179,77.03415509381807,69.1855653528161,0,0
2022-02-13,Adama,Teff,6877.309485106609,78.06307698827368,36.326536601404825,0,0
2022-02-13,Addis Ababa,Teff,8411.24800711382,76.94802883052341,51.59207089415204,1,0
2022-02-20,Adama,Teff,6923.07140280324,78.19568869087522,32.80325566615083,0,0
2022-02-20,Addis Ababa,Teff,8359.862318770314,77.13674299403067,31.900929265133833,0,0
2022-02-27,Adama,Teff,7051.642444912455,78.45966393150914,13.668228374359437,0,0
2022-02-27,Addis Ababa,Teff,8335.694312240441,77.3941759343799,30.04248943076218,0,0
2022-03-06,Adama,Teff,6926.063696455323,78.51887238447922,27.15840391946611,0,0
2022-03-06,Addis Ababa,Teff,8108.0873365186735,77.32661410904143,16.99867165578656,0,0
2022-03-13,Adama,Teff,7054.236550571053,78.52903842179975,11.01851142912001,0,0
2022-03-13,Addis Ababa,Teff,8189.806386874092,77.34938320220306,23.087037673104163,0,0
2022-03-20,Adama,Teff,6904.401336595007,78.58872228838463,1.5145136666504833,0,0
2022-03-20,Addis Ababa,Teff,8123.032051563784,77.30431894529087,4.074751396971692,0,0
2022-03-27,Adama,Teff,6896.287534829121,78.58625897338493,12.647216120155216,0,0
2022-03-27,Addis Ababa,Teff,8205.413366086172,77.07404299312465,0.0,0,0
2022-04-03,Adama,Teff,6812.336229706671,78.62848724513076,6.1645951163929436,0,0
2022-04-03,Addis Ababa,Teff,8191.922376352777,77.03636586006782,4.55675478379899,0,0
2022-04-10,Adama,Teff,6870.589105150123,78.70373624057247,4.44094777277261,0,0
2022-04-10,Addis Ababa,Teff,8250.835603169686,77.26069790903605,5.045372269412428,0,0
2022-04-17,Adama,Teff,6894.820045223792,78.73765778143695,2.0469616493229914,0,0
2022-04-17,Addis Ababa,Teff,7964.493411838818,77.2043719933818,10.740199116690329,0,0
2022-04-24,Adama,Teff,6966.131500261245,78.69136768968185,5.126998811707627,0,0
2022-04-24,Addis Ababa,Teff,8152.222035591657,77.0719429400648,0.0,0,0
2022-05-01,Adama,Teff,6807.792219353245,78.78650528838945,6.8281734716886735,0,0
2022-05-01,Addis Ababa,Teff,8069.517597473646,77.02675932928459,0.0,0,0
2022-05-08,Adama,Teff,6864.3934805699255,78.93127949565682,25.5037527505432,0,0
2022-05-08,Addis Ababa,Teff,8110.39134678146,76.98656246139495,7.950375328259261,0,0
2022-05-15,Adama,Teff,6854.244627954335,78.82749740124811,16.784994111392823,0,0
2022-05-15,Addis Ababa,Teff,7958.1032572799795,76.75939801138223,35.668461528753326,0,0
2022-05-22,Adama,Teff,7184.882990022885,78.96995584501073,37.80623466927887,1,0
2022-05-22,Addis Ababa,Teff,8011.036845109699,76.79637093982127,39.43896496656929,0,0
2022-05-29,Adama,Teff,6963.352090793099,78.9811276401756,28.01293289484814,0,0
2022-05-29,Addis Ababa,Teff,7935.133833337498,76.85013120602879,48.26285328889884,0,0
2022-06-05,Adama,Teff,6816.630305852386,79.0987660355218,45.32365794657643,0,0
2022-06-05,Addis Ababa,Teff,8035.203246671939,76.92447952132517,48.48434138554881,0,0
2022-06-12,Adama,Teff,6703.324873433909,79.08085326142306,66.23127955918333,0,0
2022-06-12,Addis Ababa,Teff,7896.155758417033,77.06460091354157,41.1233605524847,0,0
2022-06-19,Adama,Teff,6694.424492590301,79.04219685346679,66.70522057428302,0,0
2022-06-19,Addis Ababa,Teff,7851.399054388294,77.18976021760874,52.14078436199092,0,0
2022-06-26,Adama,Teff,6571.871242307368,79.08557544464587,73.35134663391548,0,0
2022-06-26,Addis Ababa,Teff,7721.831292460861,77.29270077572708,65.13923173856669,0,0
2022-07-03,Adama,Teff,6569.457210586271,78.98831511895973,91.4367248461247,0,0
2022-07-03,Addis Ababa,Teff,7916.528399200193,77.32922021373915,90.48406810506579,0,0
2022-07-10,Adama,Teff,6621.470179425183,78.9378139333839,100.74403299831322,0,0
2022-07-10,Addis Ababa,Teff,8036.6726225986495,77.41249840034978,85.04598685309745,0,0
2022-07-17,Adama,Teff,6653.822010560147,78.85874469452013,103.29752384985208,0,0
2022-07-17,Addis Ababa,Teff,7767.174872970423,77.32335935662043,99.5329172752198,0,0
2022-07-24,Adama,Teff,6680.157529418458,78.80519170026115,90.58264801606494,0,0
2022-07-24,Addis Ababa,Teff,7767.713331402445,77.44711335104621,114.82995181848814,0,0
2022-07-31,Adama,Teff,6454.484689961511,78.77180079012946,110.68065645152065,0,0
2022-07-31,Addis Ababa,Teff,7754.090618600888,77.42437255680126,97.06880589264424,0,0
2022-08-07,Adama,Teff,6564.909049040511,79.02373374412763,98.54876397995874,0,0
2022-08-07,Addis Ababa,Teff,7918.710370998092,77.48571604712363,107.45729960737877,0,0
2022-08-14,Adama,Teff,6563.215592615251,79.09410734874886,95.88414424743652,0,0
2022-08-14,Addis Ababa,Teff,7827.858484894553,77.52277546748172,86.22576109150049,0,0
2022-08-21,Adama,Teff,6547.013428468787,78.93048681143853,77.64987424942048,0,0
2022-08-21,Addis Ababa,Teff,7674.221325857215,77.5707723301137,79.44738420726573,0,0
2022-08-28,Adama,Teff,6512.234830927382,79.03411918373808,70.18519070908084,0,0
2022-08-28,Addis Ababa,Teff,8238.533482633575,77.64979979201988,105.67637656698784,1,0
2022-09-04,Adama,Teff,6483.357664419397,79.06230211959284,75.35035501527345,0,0
2022-09-04,Addis Ababa,Teff,7847.920728626748,77.5558243492042,77.25846526034438,0,0
2022-09-11,Adama,Teff,6520.20003884111,79.13914622021846,72.73605424527113,0,0
2022-09-11,Addis Ababa,Teff,7913.457134837181,77.56324565719423,58.43313265108161,0,0
2022-09-18,Adama,Teff,6389.5926896179435,79.21279720457551,48.64204167865216,0,0
2022-09-18,Addis Ababa,Teff,7615.274364940515,77.56990557140507,58.95279895029601,0,0
2022-09-25,Adama,Teff,6453.978884778089,79.2102825518405,44.01503026886983,0,0
2022-09-25,Addis Ababa,Teff,7769.621052847766,77.59723736812391,27.18465197652085,0,0
2022-10-02,Adama,Teff,6323.114665745298,79.23131781382484,58.651778264366925,0,0
2022-10-02,Addis Ababa,Teff,7643.379214171139,77.59116385163473,25.818259735366183,0,0
2022-10-09,Adama,Teff,6410.81697389716,79.302093580856,14.259398318217567,0,0
2022-10-09,Addis Ababa,Teff,7756.444315247858,77.60573436498295,22.18329925149459,0,0
2022-10-16,Adama,Teff,6382.905230311764,79.22816004147413,0.0,0,0
2022-10-16,Addis Ababa,Teff,7638.668352188498,77.67740129584776,0.0,0,0
2022-10-23,Adama,Teff,6400.863036904719,79.15150833888063,0.0,0,0
2022-10-23,Addis Ababa,Teff,7551.842352981627,77.7033231392492,0.0,0,0
2022-10-30,Adama,Teff,6325.133268890595,79.18637508460084,0.0,0,0
2022-10-30,Addis Ababa,Teff,7592.974027977936,77.73882680160875,11.615074276958481,0,0
2022-11-06,Adama,Teff,6279.241656932749,79.2079437559804,0.0,0,0
2022-11-06,Addis Ababa,Teff,7693.80932894521,77.76946982437794,0.0,0,0
2022-11-13,Adama,Teff,6377.965443103427,78.9725516424902,0.0,0,0
2022-11-13,Addis Ababa,Teff,7556.091506444749,77.66540581660918,0.0,0,0
